"eafc_1662","fm_6063","1.0"
"eafc_3303","fm_9600","1.0"
"eafc_10302","fm_9840","1.0"
"eafc_9252","fm_1351","1.0"
"eafc_3108","fm_1326","1.0"
"eafc_6753","fm_14334","0.99"
"eafc_11003","fm_4428","1.0"
"eafc_9969","fm_3108","0.99"
"eafc_3639","fm_12088","0.99"
"eafc_4751","fm_2540","1.0"
"eafc_6078","fm_15844","1.0"
"eafc_5546","fm_14405","1.0"
"eafc_4745","fm_6243","0.94"
"eafc_5358","fm_2930","1.0"
"eafc_1020","fm_15633","1.0"
"eafc_2685","fm_14554","1.0"
"eafc_1344","fm_11256","1.0"
"eafc_4796","fm_3662","1.0"
"eafc_1870","fm_6149","1.0"
"eafc_3526","fm_3095","1.0"
"eafc_5874","fm_16058","1.0"
"eafc_2440","fm_1844","0.99"
"eafc_3731","fm_14450","1.0"
"eafc_5554","fm_3132","0.99"
"eafc_1674","fm_6181","1.0"
"eafc_4767","fm_11544","1.0"
"eafc_9238","fm_1592","1.0"
"eafc_4433","fm_15806","1.0"
"eafc_7002","fm_12254","1.0"
"eafc_6802","fm_16096","1.0"
"eafc_6269","fm_3665","1.0"
"eafc_3912","fm_15605","0.99"
"eafc_10061","fm_17138","1.0"
"eafc_7451","fm_16030","1.0"
"eafc_6737","fm_14314","1.0"
"eafc_4943","fm_15460","1.0"
"eafc_10401","fm_4397","1.0"
"eafc_4315","fm_6917","1.0"
"eafc_3129","fm_15043","0.99"
"eafc_6655","fm_14230","0.99"
"eafc_2059","fm_15144","1.0"
"eafc_3274","fm_6186","0.99"
"eafc_6973","fm_15638","0.96"
"eafc_4631","fm_1321","1.0"
"eafc_5694","fm_15502","1.0"
"eafc_3477","fm_9643","0.95"
"eafc_1747","fm_6145","1.0"
"eafc_2998","fm_16051","1.0"
"eafc_2592","fm_1867","0.99"
"eafc_6834","fm_12155","1.0"
"eafc_7090","fm_15452","1.0"
"eafc_6093","fm_1199","0.98"
