"tm_4377","eafc_3115","1.0"
"tm_3041","eafc_11448","1.0"
"tm_5699","eafc_11197","1.0"
"tm_9318","eafc_10803","1.0"
"tm_9265","eafc_3606","1.0"
"tm_1610","eafc_4686","1.0"
"tm_5193","eafc_8740","1.0"
"tm_5453","eafc_6410","1.0"
"tm_6671","eafc_8769","1.0"
"tm_5294","eafc_10456","1.0"
"tm_2594","eafc_1597","1.0"
"tm_1286","eafc_8796","1.0"
"tm_7118","eafc_1569","1.0"
"tm_7116","eafc_2696","1.0"
"tm_7111","eafc_7481","1.0"
"tm_3060","eafc_11526","0.9000000000000001"
"tm_6959","eafc_6442","0.865"
"tm_5580","eafc_10299","0.8714285714285714"
"tm_9009","eafc_9916","0.7975000000000001"
"tm_3272","eafc_11597","0.775"
"tm_5786","eafc_9110","0.83125"
"tm_5217","eafc_8013","0.8714285714285714"
"tm_2997","eafc_11662","0.8500000000000001"
"tm_5125","eafc_1721","1.0"
"tm_1515","eafc_8105","0.8125"
"tm_6708","eafc_9782","1.0"
"tm_6727","eafc_6746","1.0"
"tm_8750","eafc_10815","0.8425"
"tm_2598","eafc_4425","0.780625"
"tm_2586","eafc_2238","0.7562500000000001"
"tm_2582","eafc_5909","0.775"
"tm_2589","eafc_5018","0.7575000000000001"
"tm_2555","eafc_6435","0.7525000000000001"
"tm_1210","eafc_5753","0.8500000000000001"
"tm_2572","eafc_10984","0.7406250000000001"
"tm_2524","eafc_2497","0.7468750000000001"
"tm_9945","eafc_7260","0.83125"
"tm_10716","eafc_4383","0.8200000000000001"
"tm_9932","eafc_5679","0.8500000000000001"
"tm_3791","eafc_9099","0.9325000000000001"
"tm_2492","eafc_8784","0.7450000000000001"
"tm_2488","eafc_2710","0.7504545454545455"
"tm_2425","eafc_3547","0.7575000000000001"
"tm_2458","eafc_3216","0.7406250000000001"
"tm_2410","eafc_2348","0.8200000000000001"
"tm_9860","eafc_9118","0.8200000000000001"
"tm_7225","eafc_1491","0.83125"
"tm_7631","eafc_7446","0.8200000000000001"
"tm_7630","eafc_10183","0.8200000000000001"
"tm_10620","eafc_5979","0.865"
"tm_7504","eafc_5046","0.7903409090909091"
"tm_10547","eafc_4733","0.8714285714285714"
"tm_2659","eafc_7885","0.8200000000000001"
"tm_1313","eafc_10056","0.8500000000000001"
"tm_2603","eafc_9493","0.735625"
"tm_7474","eafc_8716","0.7450000000000001"
"tm_6125","eafc_6447","1.0"
"tm_3435","eafc_8071","0.7562500000000001"
"tm_3402","eafc_5238","0.7698863636363638"
"tm_3403","eafc_5994","0.8500000000000001"
"tm_3418","eafc_2428","0.7312500000000001"
"tm_8242","eafc_7199","0.8875000000000001"
"tm_3393","eafc_5740","0.7285714285714286"
"tm_3366","eafc_3589","0.7468750000000001"
"tm_3375","eafc_5632","0.8500000000000001"
"tm_3344","eafc_4291","0.7406250000000001"
"tm_3335","eafc_3976","0.79"
"tm_5937","eafc_10081","0.8500000000000001"
"tm_10353","eafc_5992","0.8500000000000001"
"tm_9407","eafc_4415","0.83125"
"tm_2387","eafc_9560","0.71875"
"tm_2358","eafc_2500","0.7893181818181818"
"tm_2379","eafc_3086","0.7450000000000001"
"tm_3698","eafc_10300","0.8071428571428572"
"tm_2369","eafc_6417","0.8200000000000001"
"tm_2306","eafc_2356","0.7450000000000001"
"tm_2304","eafc_5901","0.8363636363636364"
"tm_2309","eafc_10979","0.7425"
"tm_2320","eafc_10970","0.703409090909091"
"tm_4946","eafc_9680","0.8500000000000001"
"tm_8486","eafc_5176","0.83125"
"tm_4919","eafc_2984","0.8125"
"tm_8454","eafc_9154","0.83125"
"tm_9762","eafc_3218","0.83125"
"tm_2276","eafc_8085","0.775"
"tm_2290","eafc_10179","0.725909090909091"
"tm_4888","eafc_3250","0.8125"
"tm_4821","eafc_2212","0.8500000000000001"
"tm_10188","eafc_1269","0.8125"
"tm_3968","eafc_7121","0.90625"
"tm_4374","eafc_3990","0.76375"
"tm_6968","eafc_8390","1.0"
"tm_9156","eafc_10780","0.7975000000000001"
"tm_5595","eafc_8343","0.8200000000000001"
"tm_1948","eafc_5500","0.8071428571428572"
"tm_1915","eafc_7716","0.8200000000000001"
"tm_4533","eafc_11105","0.8425"
"tm_5813","eafc_11015","0.8200000000000001"
"tm_8099","eafc_5207","0.8200000000000001"
"tm_8061","eafc_7269","0.8125"
"tm_8074","eafc_11122","0.8200000000000001"
"tm_8016","eafc_3399","0.8"
"tm_9302","eafc_9816","1.0"
"tm_9327","eafc_5826","0.83125"
"tm_4478","eafc_2286","0.865"
"tm_4469","eafc_10395","0.7937500000000001"
"tm_5710","eafc_10845","0.8363636363636364"
"tm_1625","eafc_3707","0.83125"
"tm_1616","eafc_5316","0.8200000000000001"
"tm_5189","eafc_3985","0.8200000000000001"
"tm_7766","eafc_4741","1.0"
"tm_6429","eafc_11098","0.8"
"tm_6444","eafc_3299","0.8500000000000001"
"tm_6397","eafc_1934","0.8425"
"tm_2801","eafc_9711","0.83125"
"tm_4133","eafc_6167","0.8071428571428572"
"tm_6758","eafc_1286","0.83125"
"tm_4058","eafc_5200","0.8125"
"tm_4043","eafc_8583","0.8125"
"tm_5318","eafc_11207","0.7825"
"tm_7919","eafc_5070","0.8200000000000001"
"tm_1786","eafc_9563","0.8200000000000001"
"tm_1793","eafc_1306","0.8"
"tm_1722","eafc_6208","0.83125"
"tm_8735","eafc_4866","0.8125"
"tm_8740","eafc_3014","0.83125"
"tm_8704","eafc_3099","0.8071428571428572"
"tm_6080","eafc_2315","0.8125"
"tm_8686","eafc_1432","0.8125"
"tm_8652","eafc_7210","1.0"
"tm_8682","eafc_10832","0.8071428571428572"
"tm_8664","eafc_6032","0.8200000000000001"
"tm_6009","eafc_5180","0.8200000000000001"
"tm_9946","eafc_8422","0.8250000000000001"
"tm_9965","eafc_8440","0.83125"
"tm_2497","eafc_6763","0.7675000000000001"
"tm_2437","eafc_8375","0.865"
"tm_8579","eafc_10548","0.8125"
"tm_8526","eafc_2263","0.8200000000000001"
"tm_8557","eafc_1007","0.8125"
"tm_8547","eafc_3622","0.8071428571428572"
"tm_8942","eafc_9920","0.8425"
"tm_10621","eafc_9667","0.83125"
"tm_2730","eafc_8752","0.9035714285714287"
"tm_8855","eafc_1991","0.8200000000000001"
"tm_7540","eafc_2246","0.8071428571428572"
"tm_1330","eafc_4621","0.8125"
"tm_6158","eafc_5099","0.7621428571428572"
"tm_6170","eafc_6044","0.7975000000000001"
"tm_8770","eafc_9450","0.8071428571428572"
"tm_8797","eafc_3153","0.8200000000000001"
"tm_2158","eafc_1420","0.8"
"tm_2142","eafc_2955","0.8200000000000001"
"tm_3479","eafc_6724","0.7161538461538461"
"tm_10403","eafc_3398","0.8159090909090909"
"tm_3428","eafc_5599","0.7535714285714286"
"tm_8213","eafc_7901","0.8125"
"tm_4620","eafc_3472","0.83125"
"tm_8189","eafc_1693","0.8250000000000001"
"tm_8137","eafc_5746","0.8392857142857143"
"tm_9433","eafc_3854","1.0"
