"fm_16865","tm_8504","0.9999984190595028"
"fm_7005","tm_6337","0.9999707873225071"
"fm_15451","tm_5143","0.9999613002643435"
"fm_2076","tm_10506","0.9999457661847292"
"fm_16399","tm_6718","0.9999889115155567"
"fm_5835","tm_10696","0.9999842649706558"
"fm_9491","tm_4683","0.9999984190595028"
"fm_7201","tm_8956","0.999976973698784"
"fm_3610","tm_3748","0.9999180784981283"
"fm_14478","tm_7874","0.9999715496000254"
"fm_1061","tm_1599","0.9999735962399827"
"fm_3178","tm_1852","0.9998806390103958"
"fm_16041","tm_5532","0.9999653095001643"
"fm_17249","tm_4003","0.9999588045449451"
"fm_7177","tm_8664","0.9999635108976308"
"fm_14224","tm_6529","0.9999889115155567"
"fm_15371","tm_9510","0.9999775396459526"
"fm_4085","tm_3897","0.9999984190595028"
"fm_10233","tm_2398","0.9999889115155567"
"fm_12022","tm_7262","0.9999882397195516"
"fm_12218","tm_9750","0.9999626579074435"
"fm_2068","tm_7915","0.9999829788515184"
"fm_6614","tm_8687","0.9999348546989233"
"fm_2968","tm_1706","0.9999984190595028"
"fm_2064","tm_7911","0.9999829788515184"
"fm_6558","tm_5836","0.9999503095665794"
"fm_3707","tm_1681","0.9999901198465728"
"fm_2452","tm_3606","0.9999984190595028"
"fm_2305","tm_4080","0.9999905576914165"
"fm_15932","tm_6964","0.9999707873225071"
"fm_9790","tm_4602","0.9991157679109011"
"fm_12216","tm_9884","0.9999758654898091"
"fm_3068","tm_7892","0.9999984190595028"
"fm_11617","tm_4517","0.9999882397195516"
"fm_2804","tm_8067","0.9999377728452833"
"fm_1190","tm_1463","0.9999458941550707"
"fm_7260","tm_8752","0.9999555346293804"
"fm_1743","tm_1187","0.9999727280885506"
"fm_9396","tm_4437","0.9999817186532094"
"fm_1020","tm_1553","0.9999984190595028"
"fm_1271","tm_1414","0.9999819457352062"
"fm_7310","tm_9042","0.9999792846674325"
"fm_9374","tm_5620","0.9999180784981283"
"fm_14248","tm_6546","0.9999895833015198"
"fm_6640","tm_10080","0.9999527327946782"
"fm_16666","tm_7495","0.9999377728452833"
"fm_6440","tm_4778","0.999976973698784"
"fm_7289","tm_8640","0.9999635108976308"
"fm_6198","tm_8833","0.9999880479422089"
"fm_1274","tm_1549","0.9999914902400954"
"fm_16682","tm_8464","0.9999180784981283"
"fm_10497","tm_3340","0.9999885083615558"
